Id,SalePrice
1655,140916.81948360917
1656,142477.95229380752
1657,150388.92719852895
1658,153391.78358649736
1659,131382.1451535776
1660,156919.27311754867
1661,417153.1925134776
1662,377442.11113228876
1663,368191.20019790827
1664,464675.094212327
1665,305147.06637945364
1666,318327.19941993745
1667,349671.19457976194
1668,337801.2861907731
1669,304389.5968576694
1670,345375.33044995205
1671,260154.03643374864
1672,445725.6072410954
1673,291288.7442183753
1674,251333.70324307273
1675,193637.28675345
1676,194055.61720250593
1677,214014.89158854377
1678,464282.6712649069
1679,387644.9967218329
1680,315810.57414145407
1681,250884.89975674075
1682,314557.9822087553
1683,190738.41268214438
1684,176243.4705204534
1685,175624.12883935025
1686,173868.35352576216
1687,174780.72431421248
1688,189669.34224019383
1689,192946.04670133305
1690,194696.07187210204
1691,184259.64464878687
1692,264060.40787042363
1693,174602.7824459176
1694,183756.49694808887
1695,175195.86824147962
1696,272101.1415388517
1697,176861.1369651267
1698,335574.5147291505
1699,327828.9005423159
1700,246554.3545903002
1701,262633.0895402686
1702,240035.75269043067
1703,248423.43981213748
1704,278771.0145964277
1705,243405.66517338296
1706,398037.26822238695
1707,213656.83229917486
1708,208188.08552666195
1709,260658.57095560446
1710,221731.4456579803
1711,272471.25986233575
1712,248111.04772661225
1713,266927.7439927418
1714,217191.1161638627
1715,205774.65491129592
1716,180678.82710219547
1717,178074.66144973616
1718,133501.91575579712
1719,206169.66513065516
1720,241492.07805065936
1721,166156.6735579261
1722,122885.88193402597
1723,156642.91173268302
1724,207492.26951175375
1725,236458.5138507877
1726,188378.33639757853
1727,164381.35958639288
1728,179859.32879105106
1729,165576.77064654097
1730,157038.35157327284
1731,122976.55710672546
1732,131468.8834790543
1733,118082.73652457312
1734,127933.75714473569
1735,131023.35504526403
1736,112282.02804136313
1737,309551.2273503207
1738,232597.8197522131
1739,257331.32374658
1740,207608.06556235687
1741,185532.60312525765
1742,170661.66618980048
1743,175553.04116693942
1744,302137.76413905097
1745,214626.71931007243
1746,203922.31916346497
1747,208179.3671499265
1748,215984.54086063843
1749,152293.45535122405
1750,130736.62964255265
1751,234871.7686746253
1752,121135.24663261883
1753,145333.70349535166
1754,195183.96800496808
1755,161651.88757652888
1756,128795.28027235657
1757,122194.35306054716
1758,149839.99193829345
1759,160883.07484401242
1760,166555.933984339
1761,142520.59714757313
1762,176139.44062366127
1763,173462.53046941804
1764,120007.7064668739
1765,164083.92014502772
1766,182478.08821901883
1767,210907.13193101902
1768,141998.6191111799
1769,169180.20477856684
1770,152851.4897103593
1771,123680.77844157352
1772,135428.63784415653
1773,131217.30703450134
1774,139046.35027539995
1775,140113.8242399275
1776,132017.5759738049
1777,111619.9131304521
1778,137665.14411000267
1779,124420.7615022902
1780,169558.66251454418
1781,125085.5259486142
1782,96699.75098661167
1783,139299.6007215343
1784,108033.58784294609
1785,112023.5029749498
1786,151590.26834574394
1787,170216.86501043045
1788,60501.70279085146
1789,96143.14783056435
1790,88573.21441301038
1791,187299.8136023318
1792,153230.16714495697
1793,135318.0918008757
1794,150199.9884839768
1795,137485.27909891843
1796,130785.79871928348
1797,113851.6573243616
1798,121947.8485719962
1799,111974.21267636245
1800,124821.54128848549
1801,123817.49564172851
1802,139369.49052809138
1803,148021.63833920978
1804,138700.6846409879
1805,137653.08025214885
1806,123018.1575911832
1807,135729.23989650919
1808,122130.5411153474
1809,125164.94155376675
1810,142831.69618045024
1811,98411.70017222252
1812,100270.91234350135
1813,122245.41480128118
1814,99515.39777678506
1815,59857.124946361735
1816,99311.92732637617
1817,114183.45351624531
1818,138296.0588505451
1819,126934.90643051722
1820,70459.28512305462
1821,118555.98226498712
1822,154719.23142664327
1823,54059.116978405335
1824,127091.34471164868
1825,144327.20296920522
1826,109560.71998572834
1827,104026.17759185466
1828,132010.36890676833
1829,118447.06323287422
1830,143986.52171550092
1831,143981.4278830982
1832,92267.98175867423
1833,140488.44271541224
1834,125209.14172260926
1835,130823.25609053408
1836,122903.23568166408
1837,90405.41542027457
1838,127349.6402500218
1839,104347.59785098335
1840,149751.2380405511
1841,132586.9755070267
1842,95959.69908120987
1843,132294.90040668572
1844,144016.3393210022
1845,144241.35649306394
1846,153859.11457549903
1847,161451.1889229187
1848,61431.04109242675
1849,114332.81834195391
1850,126124.62509829957
1851,147116.0832235918
1852,129233.46928468237
1853,130861.8541106828
1854,164673.6733420568
1855,154095.01838275045
1856,227102.9830635038
1857,158174.57926853912
1858,131741.01816183724
1859,119272.96811736116
1860,145575.9126885504
1861,118040.85586753362
1862,332529.11075157725
1863,318109.7887256221
1864,318120.4528788127
1865,324840.1551407119
1866,322874.6773939454
1867,233209.54980317934
1868,286361.23589943186
1869,202904.68004029355
1870,225862.85245685853
1871,260104.32082550894
1872,172741.79567325272
1873,233452.54462942042
1874,146694.83022674388
1875,195895.48534748785
1876,196918.48270790506
1877,206311.4675590439
1878,206067.0735781839
1879,129465.81733599535
1880,132608.85172809925
1881,238193.69023540287
1882,243832.14315603807
1883,188959.19817512602
1884,208003.16577951505
1885,236797.97226045514
1886,286520.43232268404
1887,209712.90454757022
1888,265918.01862913626
1889,168367.2913073523
1890,118350.16147595693
1891,134226.96068302944
1892,105311.04048864276
1893,131860.63305781115
1894,125727.30960577959
1895,136337.13944643358
1896,122981.83423461823
1897,116469.00586068394
1898,114455.96711400384
1899,150047.48657568468
1900,146070.4475901818
1901,168050.6669052039
1902,149402.3967395893
1903,217948.9182733402
1904,135624.66949083813
1905,188986.52705647767
1906,145415.3898946211
1907,195015.9335074459
1908,114782.4830751809
1909,138022.1255118233
1910,125126.60260264904
1911,208368.28511319077
1912,287533.0360490493
1913,141885.23616221454
1914,66643.84757834367
1915,299783.80068800726
1916,64033.777975750345
1917,236886.1212369413
1918,138625.29311450222
1919,164596.2823454754
1920,152500.34017375833
1921,369952.6301711138
1922,315727.9479711996
1923,219087.33581442977
1924,226714.60804836842
1925,210642.27747705628
1926,357112.7712020343
1927,132587.09075277543
1928,155319.72223568126
1929,121319.58838034932
1930,130436.5871186257
1931,136377.61637215043
1932,138326.0156692136
1933,182876.66259082104
1934,180747.79839393648
1935,173715.76095695846
1936,186326.19695415787
1937,183198.22886540613
1938,167287.44207537983
1939,248208.85693943952
1940,191951.71817548672
1941,170237.98118681996
1942,184737.1896024698
1943,208439.10301338875
1944,354394.3874748598
1945,369704.32855001115
1946,140101.8695753848
1947,279882.9483207016
1948,163066.05449440647
1949,241960.8760939698
1950,180965.7003865238
1951,241911.1635455162
1952,212231.17085920786
1953,169354.0408371935
1954,187375.22334712284
1955,133707.62138073565
1956,308895.6172049255
1957,154598.61797162937
1958,304233.5494174115
1959,143113.36371724587
1960,113282.28073282859
1961,125210.13786116213
1962,94622.90348279197
1963,102229.42831821233
1964,108921.27987659993
1965,144887.4549180052
1966,141646.71844684985
1967,289742.3774509914
1968,416606.5908772797
1969,363058.9284473408
1970,407674.4503164614
1971,426081.6201848697
1972,363559.72571708425
1973,275242.57416672754
1974,332637.76303809206
1975,465654.1315776332
1976,273159.2216406582
1977,356889.5496336137
1978,346379.4896953022
1979,318799.88141738845
1980,193404.3030574565
1981,334955.29949504626
1982,226106.28603939558
1983,214412.2573566853
1984,169300.362171995
1985,221429.10620190628
1986,209601.9737898979
1987,186113.7066232685
1988,177074.229861356
1989,190023.12616885395
1990,214160.77596661472
1991,221949.07809846167
1992,213696.22801537992
1993,173684.7806015036
1994,229661.63826008118
1995,181323.42546344444
1996,253634.17168037806
1997,303485.5067698044
1998,317183.50433617085
1999,278633.6504908937
2000,309892.0161077792
2001,274113.7355747757
2002,243964.22164046328
2003,248754.02449638076
2004,274815.97218563507
2005,226770.67999623314
2006,224751.49470437964
2007,248820.72045338489
2008,212643.19881443758
2009,199821.23837341543
2010,193497.42930156132
2011,138434.70448142552
2012,180310.61697193814
2013,178052.7704269358
2014,187156.92314580153
2015,203618.65201025835
2016,194444.546647435
2017,197832.82433526393
2018,125187.4897232193
2019,133637.85009202955
2020,106696.8008636482
2021,110594.95949883158
2022,176129.85556358838
2023,142118.30503616208
2024,259252.50792430207
2025,334340.5415137859
2026,183866.95612482313
2027,162364.79628786203
2028,150404.40387623198
2029,168811.98201429305
2030,261520.88001050302
2031,228076.99658046622
2032,248541.53872256746
2033,252115.88981730392
2034,169373.337989614
2035,214739.58615166513
2036,189859.80560960667
2037,197485.03048423456
2038,292192.45858952875
2039,215149.54433184664
2040,306797.6737469256
2041,279327.04545089067
2042,203420.97622886032
2043,172061.8911293847
2044,165426.42157411028
2045,209017.8321947042
2046,143370.2738067204
2047,141855.79771760758
2048,141948.21983871033
2049,138300.61166192463
2050,171345.9305767428
2051,105527.82551725979
2052,126270.03571325727
2053,148129.38711885674
2054,95678.84366576304
2055,154091.11677369988
2056,144589.18998001117
2057,117893.23642678288
2058,211967.20766281986
2059,136349.64361066493
2060,165091.84847540912
2061,168545.1486826482
2062,131497.66790164137
2063,121005.5427567699
2064,140128.16144332898
2065,114176.48560489966
2066,165522.41786661034
2067,126910.04327254143
2068,142705.44901610186
2069,88140.09094379564
2070,114720.97408982378
2071,98440.10562918101
2072,136555.33960934932
2073,132591.8085224439
2074,178283.13129958368
2075,144246.87312857585
2076,120151.6168421024
2077,150809.69914682256
2078,126205.60382461667
2079,131745.82186892856
2080,117395.75201875318
2081,124200.68271571535
2082,120759.65728030032
2083,144872.46947791398
2084,114997.85588090296
2085,121852.65031402212
2086,113510.20150566156
2087,117972.97230086359
2088,103332.6421384739
2089,89222.68691149305
2090,128504.48236671515
2091,113113.52002835111
2092,122224.89196270885
2093,116597.7083359342
2094,111204.9954742266
2095,145777.54683858808
2096,88267.6101624116
2097,98422.67510549598
2098,139978.3824271286
2099,62525.18531354377
2100,90891.5321030193
2101,114943.10402696153
2102,128858.93420224
2103,107410.54181037372
2104,139164.4708686119
2105,127659.83288607508
2106,72727.65405001462
2107,190271.24596986326
2108,117684.02287357344
2109,112191.94121320033
2110,117075.45860955314
2111,136753.1065707947
2112,136403.36651202777
2113,117263.9733081995
2114,117206.85076606041
2115,153344.08998029886
2116,113376.51427113311
2117,142345.0314932684
2118,125251.31598320385
2119,113361.80674310151
2120,118589.10525828946
2121,103558.40728690391
2122,111772.11053330489
2123,91843.72885192919
2124,158028.3004978966
2125,127566.5288743227
2126,154331.30874482187
2127,154473.72816223936
2128,123725.56784742759
2129,94153.33640339514
2130,137050.98539670595
2131,141937.37384522296
2132,109641.31398015445
2133,115102.89482865378
2134,119640.37230153085
2135,100491.38490730662
2136,81526.05001410651
2137,108398.04178713338
2138,128886.41608138653
2139,152292.79999587138
2140,137952.85357587357
2141,151523.98148262396
2142,132792.56982660858
2143,147091.64426677377
2144,121525.81954060693
2145,137135.77862667682
2146,161580.3327483039
2147,151515.2182436172
2148,134491.56131484456
2149,142780.9129202444
2150,219982.9610701627
2151,121417.50423414315
2152,155596.6491938418
2153,161378.98295163736
2154,101338.61787745875
2155,133358.24529200696
2156,241614.52918200532
2157,233854.87842592498
2158,241128.53520571004
2159,212836.76154485886
2160,176776.6394045424
2161,245250.09427813688
2162,385195.94536656485
2163,339518.6283381862
2164,258798.42116697627
2165,193782.19045631692
2166,154620.94472935583
2167,210563.3193510926
2168,196028.41006096813
2169,193438.2138675694
2170,214771.72194618353
2171,150443.5225054967
2172,136189.42323415476
2173,173593.1911939819
2174,224974.88561678285
2175,285798.0701788842
2176,308308.983774427
2177,246298.2327028592
2178,210667.13164461934
2179,142127.8539172447
2180,197732.75568180848
2181,196451.98293603776
2182,227252.31204163263
2183,195484.32133197758
2184,127466.34110233493
2185,126945.04224701798
2186,144086.44085079135
2187,151445.63809363212
2188,152417.67648145574
2189,244151.58550869318
2190,80881.65272610262
2191,82312.50255413208
2192,90557.99863128166
2193,103989.7973643381
2194,104863.76470995074
2195,107925.89442557032
2196,106579.42079099803
2197,109927.95512214521
2198,150488.07157881567
2199,177287.03723495922
2200,139940.93841511355
2201,139127.63219197013
2202,201527.02095446276
2203,146865.85284766078
2204,170842.2901778671
2205,115595.34902176824
2206,129130.39914089307
2207,212346.04097017975
2208,243213.15809157176
2209,214791.16676800072
2210,123034.76545860333
2211,113863.12235740424
2212,118789.89698715978
2213,101902.78144479517
2214,137466.95541832293
2215,102133.75045943417
2216,141373.38310679962
2217,67486.63419044978
2218,82128.59663522392
2219,74215.11272957787
2220,75807.58650456922
2221,303408.06635168113
2222,261610.56034050332
2223,289669.7823844282
2224,218532.27796755772
2225,132975.32605949417
2226,176427.84183363267
2227,200183.64640874963
2228,274795.1133278515
2229,235371.13315673382
2230,159050.68256275335
2231,208217.60909397708
2232,182164.45549078062
2233,173354.0062989618
2234,247624.92693436955
2235,214381.69376457072
2236,258694.13252804603
2237,322244.2594779443
2238,200265.80193100005
2239,108798.20148754027
2240,156642.9880555035
2241,139111.30004294915
2242,129170.02248586321
2243,128859.28644049421
2244,99092.32020569497
2245,94967.05408819704
2246,138638.2074971262
2247,112848.60355299275
2248,126567.81139644433
2249,124640.8110979821
2250,133280.61627115365
2251,113807.97540065931
2252,173183.78235552006
2253,163446.42782118954
2254,183449.3874245207
2255,186832.05475668874
2256,175855.40988717903
2257,206994.01817679574
2258,169971.45792698444
2259,177720.22368624044
2260,146442.49890308373
2261,192139.24147520962
2262,205424.11062319574
2263,359180.428026401
2264,449277.4354108883
2265,154040.9117168004
2266,288023.86994059145
2267,337559.7181727348
2268,385373.8607110746
2269,156262.09575400443
2270,192267.87322736005
2271,217419.1466874305
2272,200519.51775292755
2273,165208.9425186637
2274,178590.21163335463
2275,154970.27554806025
2276,183021.05148792086
2277,175307.3009767027
2278,148477.84201478038
2279,128468.54728494163
2280,113957.88067932011
2281,171677.17352748054
2282,179198.62073034205
2283,105193.16863117425
2284,113179.72724696135
2285,139327.49067291978
2286,126254.97634236483
2287,352001.45590334176
2288,263867.49890257575
2289,362945.18645375385
2290,416557.5692139077
2291,327700.38069989247
2292,410486.0101674678
2293,459758.8582039955
2294,400274.6973435936
2295,469230.6440046937
2296,255947.17644984554
2297,329121.80215070106
2298,338008.23840578384
2299,360725.09707512613
2300,327836.34051279933
2301,304048.00531869964
2302,243564.81283697367
2303,247276.9765060691
2304,245451.3486268595
2305,193562.65807595337
2306,191489.63834427757
2307,197928.72015530494
2308,225858.2751603473
2309,278823.22777706
2310,218060.24848902127
2311,203072.10106253912
2312,170254.15766619312
2313,173439.8538620274
2314,172164.13916416824
2315,177596.1864481343
2316,199277.29582458586
2317,185331.2502393252
2318,175244.8900029728
2319,180560.69572959558
2320,183490.5393455444
2321,241542.18893615855
2322,181064.10913997254
2323,189055.60585575126
2324,185772.83189471686
2325,214811.19594740515
2326,177625.46645490127
2327,206675.11960878054
2328,221262.86254058697
2329,188485.57263918078
2330,181104.18442620442
2331,337951.35744833935
2332,382622.99745796993
2333,315232.2863712124
2334,257250.55555094988
2335,273643.0147552461
2336,312891.6972981852
2337,196885.02726730207
2338,263570.64235094533
2339,230366.56520331334
2340,368314.42871745396
2341,217680.19644806953
2342,238533.32716005796
2343,227682.00721115578
2344,227493.9346143664
2345,230046.058503002
2346,216658.87853964535
2347,197499.84015469774
2348,234781.54584477626
2349,175805.99913870444
2350,296580.2441076811
2351,251654.40556473628
2352,241521.8652110804
2353,245433.82279942508
2354,135592.52111685302
2355,148330.81564024647
2356,151872.41986901403
2357,194431.03476325865
2358,200408.53831059847
2359,128469.95230896847
2360,120449.72032997731
2361,144177.52441189822
2362,253598.78022571612
2363,141354.05501649075
2364,153660.77834224777
2365,214376.86655875444
2366,194844.54782911262
2367,227603.44309430814
2368,216808.071491901
2369,220689.73278806714
2370,171240.23257129712
2371,166848.92434741897
2372,187935.05916541012
2373,270299.9519367328
2374,302187.89694040467
2375,246465.62666485526
2376,273378.68057910877
2377,310541.33318496484
2378,152483.265946974
2379,194899.2870990498
2380,145679.45256711866
2381,164873.21817901242
2382,202669.37089614786
2383,199861.69205430677
2384,236856.02601460414
2385,161511.8773101265
2386,135684.97303762412
2387,134310.33616025734
2388,105086.79848860136
2389,124210.93602331114
2390,151142.6052928795
2391,143612.77961113275
2392,114362.89227181354
2393,168855.77475206926
2394,147485.63595909593
2395,207584.83731578483
2396,145708.02567634245
2397,205885.82037803385
2398,128238.16301245202
2399,63771.30298019539
2400,67943.86829035897
2401,122374.16525264442
2402,137769.4876712363
2403,142957.75268872146
2404,150769.15322324735
2405,158448.3507356648
2406,138430.82823262498
2407,127713.1938481378
2408,145772.01506687538
2409,127211.96815881513
2410,158114.36237674637
2411,118779.5219705281
2412,150823.2987221103
2413,134110.9701285523
2414,145754.87233078928
2415,131738.7231990556
2416,127508.4195117483
2417,136754.80649050046
2418,131937.92966081732
2419,128756.24845384929
2420,126008.54376108877
2421,140279.49627001182
2422,112735.96473289072
2423,116584.7525904932
2424,152044.35082508234
2425,196653.6847249935
2426,124053.8415442068
2427,130819.78245921887
2428,177157.45466011786
2429,113554.09389835972
2430,132374.67521018875
2431,114256.48758931381
2432,142321.05752734013
2433,146704.38444295747
2434,139671.97856494947
2435,146635.4672753518
2436,109883.54594512295
2437,103862.13555967859
2438,123678.71844197347
2439,106044.37249983831
2440,125806.5209897102
2441,89947.24993437168
2442,102210.13828149179
2443,120750.98214695827
2444,127915.76130696587
2445,92408.45554004534
2446,132325.92999898744
2447,185528.2692568239
2448,138735.23773909817
2449,118366.9794743201
2450,149392.82541745593
2451,125857.64161591502
2452,200586.93735513013
2453,98635.60053427606
2454,116827.69219607169
2455,112276.80270752175
2456,123281.7181079906
2457,130423.36314788692
2458,125020.35288049879
2459,111341.01997013847
2460,139664.5877018045
2461,127907.06682492208
2462,129244.51348384906
2463,122830.16287078602
2464,159272.59571225406
2465,133189.09517103547
2466,117763.55694805816
2467,136141.93379045615
2468,92118.38156154053
2469,87922.45758414207
2470,182171.4864280178
2471,188643.93178039906
2472,160763.30675506953
2473,118824.55869126963
2474,84740.3619980781
2475,215562.54778119788
2476,112177.44054752064
2477,125809.3288167511
2478,150158.7770221628
2479,111038.8478706507
2480,145540.27289540684
2481,126553.68405923899
2482,130396.21405803028
2483,113228.62472719903
2484,123158.6880712025
2485,126382.7884728403
2486,146513.19092574308
2487,169842.2039467856
2488,159549.5417475485
2489,158157.7547653573
2490,148317.79279895243
2491,95083.28576265267
2492,195273.41203142243
2493,145834.51844485637
2494,145213.3176067639
2495,90575.63762289894
2496,234484.06040915768
2497,145883.0603332996
2498,117682.71934065339
2499,87247.79548534183
2500,129414.2302547296
2501,131492.9369552912
2502,134686.58019966475
2503,100537.39800483809
2504,183580.3742206531
2505,225563.59453707968
2506,257415.31202998775
2507,292503.3675654273
2508,254172.2821652972
2509,219546.1041818363
2510,226881.92114103655
2511,182795.56978867634
2512,210099.9829074748
2513,223936.80949821172
2514,235074.4916996848
2515,151546.78143566387
2516,173320.62419601716
2517,141615.95553660538
2518,152741.70586090305
2519,236108.96711613165
2520,217584.8651001964
2521,188998.89078897663
2522,220105.69640342772
2523,123628.78062580737
2524,140125.9466084233
2525,143597.29056306204
2526,141767.0895500974
2527,121972.7922954449
2528,130496.60397152926
2529,140075.5072899636
2530,125159.72800858706
2531,247521.3005896642
2532,226881.37985639658
2533,197164.8645650149
2534,237609.76033115265
2535,276181.1200746782
2536,230602.79548180502
2537,234078.1676883062
2538,183541.1336905438
2539,189025.86335077393
2540,181830.34724073554
2541,181959.65405215265
2542,164622.84808857105
2543,120072.40969728872
2544,118772.33865531308
2545,126283.24507498697
2546,133927.30313748965
2547,137966.70245398852
2548,153205.53632554057
2549,154297.75153378263
2550,571379.8091426403
2551,141184.19191758637
2552,127651.42047972052
2553,82314.15811358902
2554,98215.07060700454
2555,114999.95884405739
2556,104115.89587741204
2557,111196.29299399973
2558,148910.4562250147
2559,129509.96061009396
2560,143749.1462233105
2561,144308.09878938802
2562,132616.02013140384
2563,145665.82421966695
2564,198229.64102693123
2565,143096.41085149668
2566,145802.36606988244
2567,136824.02461160818
2568,191957.38239133824
2569,206890.87449473902
2570,119876.94402813003
2571,171700.10815359515
2572,150304.60121960577
2573,206468.17666063108
2574,275836.9157790452
2575,129766.29740645768
2576,119470.23585115021
2577,153472.0576038134
2578,89070.14815761562
2579,73841.12475379073
2580,109026.35919737192
2581,118479.59836068057
2582,110358.18272245786
2583,269395.9463328498
2584,163533.44097848487
2585,191476.44868697826
2586,212859.53152164118
2587,197263.882176461
2588,141400.47533471423
2589,146522.05186674872
2590,205676.31626622946
2591,223293.0827822904
2592,214575.72971353203
2593,244334.79043983662
2594,178697.45309933243
2595,209396.67912689573
2596,301740.8559830615
2597,190884.16471408302
2598,279176.64981398184
2599,325033.1944552626
2600,145044.3763124258
2601,140859.27004044806
2602,86490.94979580907
2603,92134.64096651036
2604,88452.71753179331
2605,84538.45470303566
2606,142194.56284289696
2607,205019.4189286795
2608,186467.47140726916
2609,169244.4410363939
2610,110043.51609798297
2611,116325.01375418746
2612,156844.5469259884
2613,130992.682807761
2614,125027.6443111574
2615,155024.08394500858
2616,147044.1524791745
2617,176119.59355708957
2618,182656.6526150183
2619,199401.25940866428
2620,190134.3451649819
2621,176233.66010730388
2622,183096.96797513525
2623,240323.22378087376
2624,304332.3282012985
2625,277033.8742294214
2626,172406.07741316088
2627,170737.51371918476
2628,446891.154599286
2629,491192.7538519623
2630,369268.89428643626
2631,459181.0768384915
2632,405907.1797799002
2633,294501.09535671
2634,396598.03814022697
2635,154195.12889683587
2636,186423.2289967797
2637,178611.9167827689
2638,253757.35494996008
2639,185435.10785503546
2640,152017.054230889
2641,113468.29553435356
2642,182571.57882279734
2643,108539.75589011487
2644,125618.2421493872
2645,106852.21550212867
2646,96301.25110159974
2647,103722.15443135999
2648,141032.33090629807
2649,146533.73433839594
2650,134988.66639424048
2651,144892.62060328375
2652,414327.4300568908
2653,244686.64163714013
2654,260152.65844530362
2655,385294.64353294927
2656,317668.18785177276
2657,322714.75764942646
2658,290759.3481968003
2659,309320.38021728257
2660,349441.2998684172
2661,339944.62660310173
2662,352595.08794433705
2663,285629.7443880342
2664,277591.05004406243
2665,324820.22774698836
2666,273770.348736192
2667,173675.5104461304
2668,178254.53224609117
2669,178050.17059193633
2670,274053.69289242895
2671,182768.66927118885
2672,193288.0774176949
2673,199196.92119989856
2674,198812.42427664844
2675,175070.3048298724
2676,190717.11083756114
2677,197365.71006808628
2678,256879.9000899897
2679,280492.9614578847
2680,280675.1760432256
2681,394377.17024636036
2682,328575.6572819222
2683,531494.5668768953
2684,317050.5819578843
2685,332331.7138049437
2686,249602.86072976305
2687,310686.85787366366
2688,218572.7800880847
2689,208024.10189792747
2690,399354.0636372935
2691,189742.64497148708
2692,141781.2606092273
2693,198166.54539911752
2694,131765.52732836304
2695,194520.2503967521
2696,185045.10372956668
2697,188539.04194867925
2698,199178.14582930214
2699,175659.11205134314
2700,163840.11359671195
2701,158350.59085542135
2702,120742.0454809402
2703,133483.9150933309
2704,141805.30009504262
2705,120894.50495286613
2706,114762.44513722544
2707,125863.21929222363
2708,133457.6153172723
2709,101877.99353466621
2710,127431.11975325532
2711,246622.4410314826
2712,382077.3459966284
2713,174197.6286054438
2714,152902.53344367348
2715,167077.00755103474
2716,155570.57288831493
2717,187236.81850978677
2718,228170.1386232398
2719,153519.13598295604
2720,173919.8110929769
2721,137896.678134821
2722,156386.77024641976
2723,143443.80484257842
2724,126389.82440421134
2725,134764.0803370668
2726,144837.94272723957
2727,171417.0928486439
2728,180324.71773496416
2729,147351.7144335789
2730,143574.90357609003
2731,125310.85119444068
2732,123786.34745152618
2733,155976.6378817561
